KAYNAK,Rank,Ürün Adı,Fiyat,Link,Marka
carrefoursa.csv,129,Lezita Tabaklı Baget Kg,"87,90 TL",https://www.carrefoursa.com/lezita-tabakli-baget-kg-p-30064211,-
carrefoursa.csv,130,Alpro Şekersiz Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-badem-sutu-1-l-p-30110371?has-promotion,-
carrefoursa.csv,131,Sırma Doğal Maden Suyu 1 Litre,"35,50 TL",https://www.carrefoursa.com/sirma-dogal-maden-suyu-1-litre-p-30099890?has-promotion,-
carrefoursa.csv,132,Alpro Şekersiz Yulaf Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-yulaf-sutu-1-l-p-30323624?has-promotion,-
carrefoursa.csv,133,Alpro Şekersiz Hindistan Cevizi Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-hindistan-cevizi-sutu-1-l-p-30284531?has-promotion,-
carrefoursa.csv,134,Alpro Hindistan Cevizi Badem Sütü 1l,"149,90 TL",https://www.carrefoursa.com/alpro-hindistan-cevizi-badem-sutu-1l-p-30284532?has-promotion,-
carrefoursa.csv,135,Alpro Profesyonel Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-profesyonel-badem-sutu-1-l-p-30284535?has-promotion,-
carrefoursa.csv,136,Mango Adet,"79,95 TL",https://www.carrefoursa.com/mango-adet-p-30009345?has-promotion,-
carrefoursa.csv,137,Filiz Kalem Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-kalem-makarna-500-g-p-30095265?has-promotion,-
carrefoursa.csv,138,Filiz Fiyonk Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-fiyonk-makarna-500-g-p-30097182?has-promotion,-
carrefoursa.csv,139,Carrefour Süt 200 Ml,"10,50 TL",https://www.carrefoursa.com/carrefour-sut-200-ml-p-30283981?has-promotion,-
carrefoursa.csv,140,Starking Elma kg,"89,90 TL",https://www.carrefoursa.com/starking-elma-kg-p-30032860?has-promotion,-
carrefoursa.csv,141,Banvit Piliç Baget Kg,"87,90 TL",https://www.carrefoursa.com/banvit-pilic-baget-kg-p-30098642?has-promotion,-
carrefoursa.csv,142,Kırmızı Lahana kg,"44,90 TL",https://www.carrefoursa.com/kirmizi-lahana-kg-p-30084969?has-promotion,-
carrefoursa.csv,143,Sakız Kabak kg,"69,90 TL",https://www.carrefoursa.com/sakiz-kabak-kg-p-30022296?has-promotion,-
carrefoursa.csv,144,Çarliston Biber kg,"49,90 TL",https://www.carrefoursa.com/carliston-biber-kg-p-30012953?has-promotion,-
carrefoursa.csv,145,Filiz Arpa Şehriye 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-arpa-sehriye-500-g-p-30098009?has-promotion,-
carrefoursa.csv,146,Ülker Çubuk Kraker Sade 40 Gr,"5,25 TL",https://www.carrefoursa.com/ulker-cubuk-kraker-sade-40-gr-p-30095805?has-promotion,-
carrefoursa.csv,147,Filiz Boncuk Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-boncuk-makarna-500-g-p-30095264?has-promotion,-
carrefoursa.csv,148,Mor Soğan kg,"34,90 TL",https://www.carrefoursa.com/mor-sogan-kg-p-30092270?has-promotion,-
carrefoursa.csv,149,Kanlı Greyfurt kg,"39,90 TL",https://www.carrefoursa.com/kanli-greyfurt-kg-p-30030138?has-promotion,-
carrefoursa.csv,150,Carrefour Yumurta 30'lu M Boy,"169,50 TL",https://www.carrefoursa.com/carrefour-yumurta-30-lu-m-boy-p-30239970?has-promotion,-
carrefoursa.csv,151,Kurukahveci Mehmet Efendi Türk Kahvesi 100 Gr,"97,50 TL",https://www.carrefoursa.com/kurukahveci-mehmet-efendi-turk-kahvesi-100-gr-p-30000332?has-promotion,-
carrefoursa.csv,152,İçim Kaşar Peyniri 600 Gr,"219,95 TL",https://www.carrefoursa.com/icim-kasar-peyniri-600-gr-p-30220678?has-promotion,-
carrefoursa.csv,153,Kızılay Doğal Maden Suyu Erzincan/Afyon 6x200 ml,"47,50 TL",https://www.carrefoursa.com/kizilay-dogal-maden-suyu-erzincan-afyon-6x200-ml-p-30262194?has-promotion,-
carrefoursa.csv,154,Pırasa kg,"79,95 TL",https://www.carrefoursa.com/pirasa-kg-p-30017458?has-promotion,-
carrefoursa.csv,155,Granny Smith Elma kg,"89,90 TL",https://www.carrefoursa.com/granny-smith-elma-kg-p-30033924?has-promotion,-
carrefoursa.csv,156,Brokoli kg,"99,90 TL",https://www.carrefoursa.com/brokoli-kg-p-30088094?has-promotion,-
carrefoursa.csv,157,Carrefour Bio Organik Yumurta 10'lu,"129,90 TL",https://www.carrefoursa.com/carrefour-bio-organik-yumurta-10-lu-p-30259863?has-promotion,-
carrefoursa.csv,158,Deveci Armut kg,"89,00 TL",https://www.carrefoursa.com/deveci-armut-kg-p-30018842?has-promotion,-
carrefoursa.csv,159,Carrefour Hindi Füme 50 G,"22,50 TL",https://www.carrefoursa.com/carrefour-hindi-fume-50-g-p-30280213?has-promotion,-
carrefoursa.csv,160,Pancar kg,"59,95 TL",https://www.carrefoursa.com/pancar-kg-p-30007252?has-promotion,-
carrefoursa.csv,161,İçim Laktozsuz Süt 1000 Ml,"59,95 TL",https://www.carrefoursa.com/icim-laktozsuz-sut-1000-ml-p-30063979?has-promotion,-
carrefoursa.csv,162,Taze Soğan Demet,"44,95 TL",https://www.carrefoursa.com/taze-sogan-demet-p-30014370?has-promotion,-
carrefoursa.csv,163,Patlıcan Kemer Pazar,"69,90 TL",https://www.carrefoursa.com/patlican-kemer-pazar-p-30102894?has-promotion,-
carrefoursa.csv,164,Salatalık kg,"75,90 TL",https://www.carrefoursa.com/salatalik-kg-p-30007782?has-promotion,-
carrefoursa.csv,165,Dana Kuşbaşı Kg,"749,90 TL",https://www.carrefoursa.com/dana-kusbasi-kg-p-30069289?has-promotion,-
carrefoursa.csv,166,Alpro Şekersiz Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-badem-sutu-1-l-p-30110371,-
carrefoursa.csv,167,Sırma Doğal Maden Suyu 1 Litre,"35,50 TL",https://www.carrefoursa.com/sirma-dogal-maden-suyu-1-litre-p-30099890,-
carrefoursa.csv,168,Alpro Şekersiz Yulaf Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-yulaf-sutu-1-l-p-30323624,-
carrefoursa.csv,169,Alpro Şekersiz Hindistan Cevizi Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-hindistan-cevizi-sutu-1-l-p-30284531,-
carrefoursa.csv,170,Hayat Su 5 Lt,"50,50 TL",https://www.carrefoursa.com/hayat-su-5-lt-p-30091535,-
carrefoursa.csv,171,Alpro Hindistan Cevizi Badem Sütü 1l,"149,90 TL",https://www.carrefoursa.com/alpro-hindistan-cevizi-badem-sutu-1l-p-30284532,-
carrefoursa.csv,172,Hayat Su 1 Litre,"22,90 TL",https://www.carrefoursa.com/hayat-su-1-litre-p-30064853,-
carrefoursa.csv,173,Filiz Mantı Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-manti-makarna-500-g-p-30097756,-
carrefoursa.csv,174,Çipura 400-600 g,"379,00 TL",https://www.carrefoursa.com/cipura-400-600-g-p-30171457,-
carrefoursa.csv,175,Kapya Biber kg,"69,90 TL",https://www.carrefoursa.com/kapya-biber-kg-p-30096974,-
carrefoursa.csv,176,Alpro Profesyonel Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-profesyonel-badem-sutu-1-l-p-30284535,-
carrefoursa.csv,177,Hayat Su 0.5 Lt,"14,90 TL",https://www.carrefoursa.com/hayat-su-0-5-lt-p-30088496,-
carrefoursa.csv,178,Blueberry-Yaban Mersini İthal 125 g,"89,00 TL",https://www.carrefoursa.com/blueberry-yaban-mersini-ithal-125-g-p-30082358,-
carrefoursa.csv,179,Mantar 300 g,"59,90 TL",https://www.carrefoursa.com/mantar-300-g-p-30179267,-
carrefoursa.csv,180,Sivri Biber Kg,"46,90 TL",https://www.carrefoursa.com/sivri-biber-kg-p-30013546,-
carrefoursa.csv,181,Hayat Su Spor Kapak 75 Cl,"27,90 TL",https://www.carrefoursa.com/hayat-su-spor-kapak-75-cl-p-30020260,-
carrefoursa.csv,182,Coca-Coca 1 L Pet,"54,00 TL",https://www.carrefoursa.com/coca-coca-1-l-pet-p-30098389,-
carrefoursa.csv,183,Erikli Su 5 Lt,"44,90 TL",https://www.carrefoursa.com/erikli-su-5-lt-p-30006960,-
carrefoursa.csv,184,Sek Süt 1 Litre,"59,90 TL",https://www.carrefoursa.com/sek-sut-1-litre-p-30099473,-
carrefoursa.csv,185,Dimes Karışık Meyveli 200 ml Tetra Paket,"11,90 TL",https://www.carrefoursa.com/dimes-karisik-meyveli-200-ml-tetra-paket-p-30098728,-
carrefoursa.csv,186,Mila Su 5 Lt,"39,90 TL",https://www.carrefoursa.com/mila-su-5-lt-p-30388515,-
carrefoursa.csv,187,Apikoğlu Parmak Fermente Sucuk 200 Gr,"279,90 TL",https://www.carrefoursa.com/apikoglu-parmak-fermente-sucuk-200-gr-p-30005328,-
carrefoursa.csv,188,Sarıkız Doğal Maden Suyu 6 X 250 ml,"59,00 TL",https://www.carrefoursa.com/sarikiz-dogal-maden-suyu-6-x-250-ml-p-30386026,-
carrefoursa.csv,189,Ispanak kg,"79,95 TL",https://www.carrefoursa.com/ispanak-kg-p-30019568,-
carrefoursa.csv,190,Dolma Biber Kg,"59,90 TL",https://www.carrefoursa.com/dolma-biber-kg-p-30013316,-
carrefoursa.csv,191,Banvit But Pirzola Kg,"136,60 TL",https://www.carrefoursa.com/banvit-but-pirzola-kg-p-30098641,-
carrefoursa.csv,192,Dimes Şeftali Nektarı 200 ml Tetra Paket,"11,90 TL",https://www.carrefoursa.com/dimes-seftali-nektari-200-ml-tetra-paket-p-30089822,-
carrefoursa.csv,193,Nane Adet,"22,95 TL",https://www.carrefoursa.com/nane-adet-p-30016091,-
carrefoursa.csv,194,İçim Süzme Beyaz Peynir 500 Gr,"94,95 TL",https://www.carrefoursa.com/icim-suzme-beyaz-peynir-500-gr-p-30053405,-
carrefoursa.csv,195,Filiz Tel Şehriye 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-tel-sehriye-500-g-p-30097197,-
carrefoursa.csv,196,Carrefour Kaşar Peynir 700 Gr,"245,50 TL",https://www.carrefoursa.com/carrefour-kasar-peynir-700-gr-p-30283982,-
carrefoursa.csv,197,Namet 7/24 Hindi Füme 60 G,"28,90 TL",https://www.carrefoursa.com/namet-7-24-hindi-fume-60-g-p-30234895,-
carrefoursa.csv,198,Filiz Dirsek Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-dirsek-makarna-500-g-p-30025002,-
carrefoursa.csv,199,Banvit Bonfile Göğüs Kg,"220,00 TL",https://www.carrefoursa.com/banvit-bonfile-gogus-kg-p-30098645,-
carrefoursa.csv,200,Asperox Sarı Güç 1 lt,"74,95 TL",https://www.carrefoursa.com/asperox-sari-guc-1-lt-p-30285107,-
carrefoursa.csv,201,Çengelköy Salatalık kg,"79,90 TL",https://www.carrefoursa.com/cengelkoy-salatalik-kg-p-30008006,-
carrefoursa.csv,202,"Erikli Su 6X1,5 Litre","129,00 TL",https://www.carrefoursa.com/erikli-su-6x1-5-litre-p-30044776,-
carrefoursa.csv,203,Uno Büyük Tost Ekmeği 550 g,"59,90 TL",https://www.carrefoursa.com/uno-buyuk-tost-ekmegi-550-g-p-30298076,-
carrefoursa.csv,204,Sıkma Portakal kg,"39,90 TL",https://www.carrefoursa.com/sikma-portakal-kg-p-30092100,-
carrefoursa.csv,205,Lezita Tabaklı Baget Kg,"87,90 TL",https://www.carrefoursa.com/lezita-tabakli-baget-kg-p-30064211,-
carrefoursa.csv,206,Tikveşli %18 Yağlı Krema 200 Ml,"41,50 TL",https://www.carrefoursa.com/tikvesli-18-yagli-krema-200-ml-p-30306830,-
carrefoursa.csv,207,Alpro Şekersiz Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-badem-sutu-1-l-p-30110371,-
carrefoursa.csv,208,Tikveşli Krema 200 Ml,"65,50 TL",https://www.carrefoursa.com/tikvesli-krema-200-ml-p-30065866,-
carrefoursa.csv,209,Alpro Şekersiz Yulaf Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-yulaf-sutu-1-l-p-30323624,-
carrefoursa.csv,210,Alpro Şekersiz Hindistan Cevizi Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-hindistan-cevizi-sutu-1-l-p-30284531,-
carrefoursa.csv,211,Alpro Hindistan Cevizi Badem Sütü 1l,"149,90 TL",https://www.carrefoursa.com/alpro-hindistan-cevizi-badem-sutu-1l-p-30284532,-
carrefoursa.csv,212,Alpro Profesyonel Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-profesyonel-badem-sutu-1-l-p-30284535,-
carrefoursa.csv,213,Carrefour Gönen Baldo Pirinç 1 Kg,"81,50 TL",https://www.carrefoursa.com/carrefour-gonen-baldo-pirinc-1-kg-p-30165819,-
carrefoursa.csv,214,Banvit Tabaklı Ciğer Kg,"57,50 TL",https://www.carrefoursa.com/banvit-tabakli-ciger-kg-p-30089745,-
carrefoursa.csv,215,Çilek kg,"199,00 TL",https://www.carrefoursa.com/cilek-kg-p-30043447,-
carrefoursa.csv,216,İçim Şef %35 Yağlı Krema 200 Ml,"59,50 TL",https://www.carrefoursa.com/icim-sef-35-yagli-krema-200-ml-p-30094126,-
carrefoursa.csv,217,Lezita Tabaklı But Izgara Derisiz Kg,"139,90 TL",https://www.carrefoursa.com/lezita-tabakli-but-izgara-derisiz-kg-p-30064285,-
carrefoursa.csv,218,Domestos Yoğun Kıvamlı Çamaşır Suyu Dağ Esintisi 750 ml,"69,95 TL",https://www.carrefoursa.com/domestos-yogun-kivamli-camasir-suyu-dag-esintisi-750-ml-p-30026681,-
carrefoursa.csv,219,Çipura 600-800 g,"379,00 TL",https://www.carrefoursa.com/cipura-600-800-g-p-30171460,-
carrefoursa.csv,220,Kokteyl Domates kg,"79,90 TL",https://www.carrefoursa.com/kokteyl-domates-kg-p-30088002,-
carrefoursa.csv,221,Çekirdeksiz Üzüm Kg,"99,00 TL",https://www.carrefoursa.com/cekirdeksiz-uzum-kg-p-30042272,-
carrefoursa.csv,222,"Carrefour Gönen Baldo Pirinç 2,5 Kg","195,00 TL",https://www.carrefoursa.com/carrefour-gonen-baldo-pirinc-2-5-kg-p-30165980,-
carrefoursa.csv,223,Filiz İnce Uzun Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-ince-uzun-makarna-500-g-p-30097205,-
carrefoursa.csv,224,Filiz Yüksük Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-yuksuk-makarna-500-g-p-30098002,-
carrefoursa.csv,225,Lezita Tabaklı Fileto Kg,"167,90 TL",https://www.carrefoursa.com/lezita-tabakli-fileto-kg-p-30064164,-
carrefoursa.csv,226,Banvit Poşetli Bütün Piliç Kg,"89,99 TL",https://www.carrefoursa.com/banvit-posetli-butun-pilic-kg-p-30089743,-
carrefoursa.csv,227,Pınar Süt 1 Litre,"68,90 TL",https://www.carrefoursa.com/pinar-sut-1-litre-p-30008788,-
carrefoursa.csv,228,Sleepy Sensitive Islak Mendil 90'Lı,"36,95 TL",https://www.carrefoursa.com/sleepy-sensitive-islak-mendil-90-li-p-30201788,-
carrefoursa.csv,229,"Nescafe 3'ü 1 Arada Sütlü & Köpüklü 10 X 17,4 G","74,90 TL",https://www.carrefoursa.com/nescafe-3-u-1-arada-sutlu-kopuklu-10-x-17-4-g-p-30115350,-
carrefoursa.csv,230,Carrefour Toz Şeker 5 Kg,"199,50 TL",https://www.carrefoursa.com/carrefour-toz-seker-5-kg-p-30113512,-
carrefoursa.csv,231,Carrefour Gezen Tavuk Yumurtası 10 Adet M Boy,"109,90 TL",https://www.carrefoursa.com/carrefour-gezen-tavuk-yumurtasi-10-adet-m-boy-p-30248468,-
carrefoursa.csv,232,Domestos Çamaşır Suyu Çam Ferahlığı 3240 ml,"159,90 TL",https://www.carrefoursa.com/domestos-camasir-suyu-cam-ferahligi-3240-ml-p-30148011,-
carrefoursa.csv,233,Ceviz kg,"199,90 TL",https://www.carrefoursa.com/ceviz-kg-p-30026755,-
carrefoursa.csv,234,"Coca-Cola 1,5 L Pet","73,50 TL",https://www.carrefoursa.com/coca-cola-1-5-l-pet-p-30092312,-
carrefoursa.csv,235,İçim Yarım Yağlı Süt 1 Litre,"52,50 TL",https://www.carrefoursa.com/icim-yarim-yagli-sut-1-litre-p-30041046,-
carrefoursa.csv,236,Carrefour İyotlu Sofra Tuzu 750 G,"7,90 TL",https://www.carrefoursa.com/carrefour-iyotlu-sofra-tuzu-750-g-p-30284498,-
carrefoursa.csv,237,Marul Adet,"49,95 TL",https://www.carrefoursa.com/marul-adet-p-30012445,-
carrefoursa.csv,238,Dana Sote Kg,"859,90 TL",https://www.carrefoursa.com/dana-sote-kg-p-30054454,-
carrefoursa.csv,239,Filiz Fırın Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-firin-makarna-500-g-p-30082106,-
carrefoursa.csv,240,Carrefour Tam Yağlı Ayran 1500 Ml,"47,90 TL",https://www.carrefoursa.com/carrefour-tam-yagli-ayran-1500-ml-p-30369754,-
carrefoursa.csv,241,"Carrefour Tam Yağlı Yoğurt 1,5 Kg","76,90 TL",https://www.carrefoursa.com/carrefour-tam-yagli-yogurt-1-5-kg-p-30356414,-
carrefoursa.csv,242,Bal Kabağı Soyulmuş (1200-1700 gr),"89,90 TL",https://www.carrefoursa.com/bal-kabagi-soyulmus-1200-1700-gr--p-30021809,-
carrefoursa.csv,243,Alpro Şekersiz Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-badem-sutu-1-l-p-30110371?has-promotion,-
carrefoursa.csv,244,Sırma Doğal Maden Suyu 1 Litre,"35,50 TL",https://www.carrefoursa.com/sirma-dogal-maden-suyu-1-litre-p-30099890?has-promotion,-
carrefoursa.csv,245,Alpro Şekersiz Hindistan Cevizi Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-hindistan-cevizi-sutu-1-l-p-30284531?has-promotion,-
carrefoursa.csv,246,Hayat Su 5 Lt,"50,50 TL",https://www.carrefoursa.com/hayat-su-5-lt-p-30091535?has-promotion,-
carrefoursa.csv,247,Alpro Hindistan Cevizi Badem Sütü 1l,"149,90 TL",https://www.carrefoursa.com/alpro-hindistan-cevizi-badem-sutu-1l-p-30284532?has-promotion,-
carrefoursa.csv,248,Hayat Su 1 Litre,"22,90 TL",https://www.carrefoursa.com/hayat-su-1-litre-p-30064853?has-promotion,-
carrefoursa.csv,249,Alpro Profesyonel Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-profesyonel-badem-sutu-1-l-p-30284535?has-promotion,-
carrefoursa.csv,250,Filiz Mantı Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-manti-makarna-500-g-p-30097756?has-promotion,-
carrefoursa.csv,251,Çipura 400-600 g,"379,00 TL",https://www.carrefoursa.com/cipura-400-600-g-p-30171457?has-promotion,-
carrefoursa.csv,252,Kapya Biber kg,"69,90 TL",https://www.carrefoursa.com/kapya-biber-kg-p-30096974?has-promotion,-
carrefoursa.csv,253,"Hayat Su 1,5 Lt","26,50 TL",https://www.carrefoursa.com/hayat-su-1-5-lt-p-30025705?has-promotion,-
carrefoursa.csv,254,Hayat Su 0.5 Lt,"14,90 TL",https://www.carrefoursa.com/hayat-su-0-5-lt-p-30088496?has-promotion,-
carrefoursa.csv,255,Blueberry-Yaban Mersini İthal 125 g,"89,00 TL",https://www.carrefoursa.com/blueberry-yaban-mersini-ithal-125-g-p-30082358?has-promotion,-
carrefoursa.csv,256,Mantar 300 g,"59,90 TL",https://www.carrefoursa.com/mantar-300-g-p-30179267?has-promotion,-
carrefoursa.csv,257,Sivri Biber Kg,"46,90 TL",https://www.carrefoursa.com/sivri-biber-kg-p-30013546?has-promotion,-
carrefoursa.csv,258,Hayat Su Spor Kapak 75 Cl,"27,90 TL",https://www.carrefoursa.com/hayat-su-spor-kapak-75-cl-p-30020260?has-promotion,-
carrefoursa.csv,259,Coca-Coca 1 L Pet,"54,00 TL",https://www.carrefoursa.com/coca-coca-1-l-pet-p-30098389?has-promotion,-
carrefoursa.csv,260,Erikli Su 5 Lt,"44,90 TL",https://www.carrefoursa.com/erikli-su-5-lt-p-30006960?has-promotion,-
carrefoursa.csv,261,Sek Süt 1 Litre,"59,90 TL",https://www.carrefoursa.com/sek-sut-1-litre-p-30099473?has-promotion,-
carrefoursa.csv,262,Dimes Karışık Meyveli 200 ml Tetra Paket,"11,90 TL",https://www.carrefoursa.com/dimes-karisik-meyveli-200-ml-tetra-paket-p-30098728?has-promotion,-
carrefoursa.csv,263,Mila Su 5 Lt,"39,90 TL",https://www.carrefoursa.com/mila-su-5-lt-p-30388515?has-promotion,-
carrefoursa.csv,264,Apikoğlu Parmak Fermente Sucuk 200 Gr,"279,90 TL",https://www.carrefoursa.com/apikoglu-parmak-fermente-sucuk-200-gr-p-30005328?has-promotion,-
carrefoursa.csv,265,Sarıkız Doğal Maden Suyu 6 X 250 ml,"59,00 TL",https://www.carrefoursa.com/sarikiz-dogal-maden-suyu-6-x-250-ml-p-30386026?has-promotion,-
carrefoursa.csv,266,Ispanak kg,"79,95 TL",https://www.carrefoursa.com/ispanak-kg-p-30019568?has-promotion,-
carrefoursa.csv,267,Dolma Biber Kg,"59,90 TL",https://www.carrefoursa.com/dolma-biber-kg-p-30013316?has-promotion,-
carrefoursa.csv,268,Banvit But Pirzola Kg,"136,60 TL",https://www.carrefoursa.com/banvit-but-pirzola-kg-p-30098641?has-promotion,-
carrefoursa.csv,269,Dimes Şeftali Nektarı 200 ml Tetra Paket,"11,90 TL",https://www.carrefoursa.com/dimes-seftali-nektari-200-ml-tetra-paket-p-30089822?has-promotion,-
carrefoursa.csv,270,Nane Adet,"22,95 TL",https://www.carrefoursa.com/nane-adet-p-30016091?has-promotion,-
carrefoursa.csv,271,İçim Süzme Beyaz Peynir 500 Gr,"94,95 TL",https://www.carrefoursa.com/icim-suzme-beyaz-peynir-500-gr-p-30053405?has-promotion,-
carrefoursa.csv,272,Filiz Tel Şehriye 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-tel-sehriye-500-g-p-30097197?has-promotion,-
carrefoursa.csv,273,Carrefour Kaşar Peynir 700 Gr,"245,50 TL",https://www.carrefoursa.com/carrefour-kasar-peynir-700-gr-p-30283982?has-promotion,-
carrefoursa.csv,274,Namet 7/24 Hindi Füme 60 G,"28,90 TL",https://www.carrefoursa.com/namet-7-24-hindi-fume-60-g-p-30234895?has-promotion,-
carrefoursa.csv,275,Filiz Dirsek Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-dirsek-makarna-500-g-p-30025002?has-promotion,-
carrefoursa.csv,276,Banvit Bonfile Göğüs Kg,"220,00 TL",https://www.carrefoursa.com/banvit-bonfile-gogus-kg-p-30098645?has-promotion,-
carrefoursa.csv,277,Asperox Sarı Güç 1 lt,"74,95 TL",https://www.carrefoursa.com/asperox-sari-guc-1-lt-p-30285107?has-promotion,-
carrefoursa.csv,278,Çengelköy Salatalık kg,"79,90 TL",https://www.carrefoursa.com/cengelkoy-salatalik-kg-p-30008006?has-promotion,-
carrefoursa.csv,279,"Erikli Su 6X1,5 Litre","129,00 TL",https://www.carrefoursa.com/erikli-su-6x1-5-litre-p-30044776?has-promotion,-
carrefoursa.csv,280,Uno Büyük Tost Ekmeği 550 g,"59,90 TL",https://www.carrefoursa.com/uno-buyuk-tost-ekmegi-550-g-p-30298076?has-promotion,-
carrefoursa.csv,281,Sıkma Portakal kg,"39,90 TL",https://www.carrefoursa.com/sikma-portakal-kg-p-30092100?has-promotion,-
carrefoursa.csv,282,Lezita Tabaklı Baget Kg,"87,90 TL",https://www.carrefoursa.com/lezita-tabakli-baget-kg-p-30064211?has-promotion,-
carrefoursa.csv,283,Alpro Şekersiz Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-badem-sutu-1-l-p-30110371,-
carrefoursa.csv,284,Tikveşli Krema 200 Ml,"65,50 TL",https://www.carrefoursa.com/tikvesli-krema-200-ml-p-30065866,-
carrefoursa.csv,285,Alpro Şekersiz Yulaf Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-yulaf-sutu-1-l-p-30323624,-
carrefoursa.csv,286,Alpro Şekersiz Hindistan Cevizi Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-sekersiz-hindistan-cevizi-sutu-1-l-p-30284531,-
carrefoursa.csv,287,Alpro Hindistan Cevizi Badem Sütü 1l,"149,90 TL",https://www.carrefoursa.com/alpro-hindistan-cevizi-badem-sutu-1l-p-30284532,-
carrefoursa.csv,288,Alpro Profesyonel Badem Sütü 1 L,"149,90 TL",https://www.carrefoursa.com/alpro-profesyonel-badem-sutu-1-l-p-30284535,-
carrefoursa.csv,289,Carrefour Gönen Baldo Pirinç 1 Kg,"81,50 TL",https://www.carrefoursa.com/carrefour-gonen-baldo-pirinc-1-kg-p-30165819,-
carrefoursa.csv,290,Banvit Tabaklı Ciğer Kg,"57,50 TL",https://www.carrefoursa.com/banvit-tabakli-ciger-kg-p-30089745,-
carrefoursa.csv,291,Çilek kg,"199,00 TL",https://www.carrefoursa.com/cilek-kg-p-30043447,-
carrefoursa.csv,292,İçim Şef %35 Yağlı Krema 200 Ml,"59,50 TL",https://www.carrefoursa.com/icim-sef-35-yagli-krema-200-ml-p-30094126,-
carrefoursa.csv,293,Lezita Tabaklı But Izgara Derisiz Kg,"139,90 TL",https://www.carrefoursa.com/lezita-tabakli-but-izgara-derisiz-kg-p-30064285,-
carrefoursa.csv,294,Domestos Yoğun Kıvamlı Çamaşır Suyu Dağ Esintisi 750 ml,"69,95 TL",https://www.carrefoursa.com/domestos-yogun-kivamli-camasir-suyu-dag-esintisi-750-ml-p-30026681,-
carrefoursa.csv,295,Çipura 600-800 g,"379,00 TL",https://www.carrefoursa.com/cipura-600-800-g-p-30171460,-
carrefoursa.csv,296,Kokteyl Domates kg,"79,90 TL",https://www.carrefoursa.com/kokteyl-domates-kg-p-30088002,-
carrefoursa.csv,297,Çekirdeksiz Üzüm Kg,"99,00 TL",https://www.carrefoursa.com/cekirdeksiz-uzum-kg-p-30042272,-
carrefoursa.csv,298,"Carrefour Gönen Baldo Pirinç 2,5 Kg","195,00 TL",https://www.carrefoursa.com/carrefour-gonen-baldo-pirinc-2-5-kg-p-30165980,-
carrefoursa.csv,299,Filiz İnce Uzun Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-ince-uzun-makarna-500-g-p-30097205,-
carrefoursa.csv,300,Filiz Yüksük Makarna 500 g,"23,95 TL",https://www.carrefoursa.com/filiz-yuksuk-makarna-500-g-p-30098002,-
carrefoursa.csv,301,Lezita Tabaklı Fileto Kg,"167,90 TL",https://www.carrefoursa.com/lezita-tabakli-fileto-kg-p-30064164,-
carrefoursa.csv,302,Banvit Poşetli Bütün Piliç Kg,"89,99 TL",https://www.carrefoursa.com/banvit-posetli-butun-pilic-kg-p-30089743,-
carrefoursa.csv,303,Pınar Süt 1 Litre,"68,90 TL",https://www.carrefoursa.com/pinar-sut-1-litre-p-30008788,-
carrefoursa.csv,304,Sleepy Sensitive Islak Mendil 90'Lı,"36,95 TL",https://www.carrefoursa.com/sleepy-sensitive-islak-mendil-90-li-p-30201788,-
