KAYNAK,Rank,Ürün Adı,Kategori,Fiyat,Min. Sipariş,Link,Marka
alibaba.csv,80,SS20 kristal AB renkli sıcak düzeltme Rhinestones 16 kesme yönü renk taşlar giyim ayakkabı dekorasyon toptan kullanım tutkal,Hot-fix Rhinestones,"15,81-24,84 TL",Min. sipariş: 1 Brüt,https://www.alibaba.com/product-detail/SS20-Crystal-AB-Colorful-Hot-Fix_1587535786.html?cardType=101002745&cardId=10001289068,
alibaba.csv,81,Kore kristal AB 3D yuvarlak cam düzeltme Flatback Rhinestones 1440 adet demir-on SS6-SS30 gevşek streç Rhinestones,#2,"67,74-418,63 TL",Min. sipariş: 2 Poşet,https://www.alibaba.com/product-detail/Korea-Crystal-AB-3D-Round-Glass_1601518163667.html?cardType=101002745&cardId=10001289068,
alibaba.csv,82,T-shirt üniforma ve Tank Top için özelleştirilebilir Cheer Bling Rhinestone isı transferi demir-on Rhinestone tasarım,#2,"179,74-224,90 TL",Min. sipariş: 25 Adet,https://www.alibaba.com/product-detail/Customizable-Cheer-Bling-Rhinestone-Heat-Transfer_1601067674699.html?cardType=101002745&cardId=10001289068,
alibaba.csv,83,VC SS16 Sıcak Yapıştırma AB Renkleri Düz Tabanlı Rhinestone Toplu Gevşek Tırnak Kristal Taşı Tırnak Sanatı Giysi Çanta Ayakkabı Esnek Rhinestone,#2,"34,78-44,71 TL",Min. sipariş: 2 Adet,https://www.alibaba.com/product-detail/VC-SS16-Hot-Fix-AB-Colors_1601558471111.html?cardType=101002745&cardId=10001289068,
alibaba.csv,84,Kaliteli amigo düzeltme özel Rhinestone isı transferi tasarım demir On T-shirt,#2,"44,26-203,22 TL",Min. sipariş: 25 Adet,https://www.alibaba.com/product-detail/Good-Quality-Cheerleading-Hotfix-Custom-Rhinestone_1601068019456.html?cardType=101002745&cardId=10001289068,
alibaba.csv,85,Giysi için fabrika özel motifler yapay elmas Transfer tatoo Bling suni elmas demir Transfer tasarımı,#2,"26,20-79,94 TL
30,71-93,94 TL
 %-15",Min. sipariş: 2 Adet,https://www.alibaba.com/product-detail/Factory-Custom-Motifs-Rhinestone-Transfer-Bling_1601046179145.html?cardType=101002745&cardId=10001289068,
alibaba.csv,86,XULIN SS16 100 brüt/çanta kristal AB Flatback sıcak düzeltme cam Rhinestones büyük çanta toplu dans giysileri için DIY,#2,"88,52-254,25 TL",Min. sipariş: 3 Poşet,https://www.alibaba.com/product-detail/XULIN-SS16-100gross-bag-Crystal-AB_1600686573939.html?cardType=101002745&cardId=10001289068,
alibaba.csv,87,Fabrika toptan kristal renkli sıcak düzeltme Rhinestone SS6 SS10 SS16 SS20 SS30 taklidi elbise için yapma,#2,"21,23-388,37 TL",Min. sipariş: 2 Poşet,https://www.alibaba.com/product-detail/Factory-Wholesale-Crystal-Multicolor-Hot-Fix_1600835315075.html?cardType=101002745&cardId=10001289068,
alibaba.csv,88,Sıcak basın ren taş çıkartmalar tedarikçisi özel DIY desen Logo levhalar isı transferi aplike Rhinestones giyim için,#2,"25,75-44,71 TL",Min. sipariş: 100 Adet,https://www.alibaba.com/product-detail/Hot-Press-Rhine-Stone-Stickers-Supplier_1600460790989.html?cardType=101002745&cardId=10001289068,
alibaba.csv,89,CY 5A toptan kore 10SS düz geri toplu cam kristaller SS10 düzeltme Rhinestones giyim için,#2,"17,17-70,45 TL",Min. sipariş: 2 Poşet,https://www.alibaba.com/product-detail/CY-5A-Wholesale-Korean-10SS-Flat_1600580510064.html?cardType=101002745&cardId=10001289068,
alibaba.csv,90,Yeni tasarım kristaller yapay elmas ağ tutkal levha etiket taklidi el çantası,#2,"38,39-45,16 TL",Min. sipariş: 10 Adet,https://www.alibaba.com/product-detail/New-Desig-Crystals-Rhinestone-Mesh-Glue_1600103087987.html?cardType=101002745&cardId=10001289068,
alibaba.csv,91,Özel senin taklidi tasarım düşük Minimum toptan sıcak düzeltme Flatback Shinning Rhinestone isı transferleri için Hoodie gömlek kot,#2,"15,81-56,45 TL",Min. sipariş: 5 Adet,https://www.alibaba.com/product-detail/Custom-Your-Rhinestone-Design-Low-Minimum_1601557883940.html?cardType=101002745&cardId=10001289068,
alibaba.csv,92,"Toptan Fabrika Fiyatı Özel Ütüyle Yapışan Rhinestone Transferleri Sıcak Yapıştırmalı Düz Tabanlı Kristal Taşlar Kapüşonlu Üstler, Gömlekler, Ceketler için Düşük Minimum Sipariş Adedi",#2,"22,58-67,74 TL",Min. sipariş: 30 Adet,https://www.alibaba.com/product-detail/Wholesale-Factory-Price-Custom-Iron-on_62353654348.html?cardType=101002745&cardId=10001289068,
alibaba.csv,93,Yeni moda spor takımı logosu yüksek kalite bebooboop yapay elmas Transfer tatoo,#2,"44,26-179,74 TL",Min. sipariş: 25 Adet,https://www.alibaba.com/product-detail/New-Fashionable-Sports-Team-Logo-High_1601283851664.html?cardType=101002745&cardId=10001289068,
alibaba.csv,94,Yüksek kalite yapay elmas Transfer tatoo Cheer özel tasarımlar Cheer yapay elmas Transfer tatoo Cheer ekibi için,#2,"44,26-203,22 TL",Min. sipariş: 25 Adet,https://www.alibaba.com/product-detail/High-Quality-Custom-Cheer-Rhinestone-Transfer_1601153350320.html?cardType=101002745&cardId=10001289068,
alibaba.csv,95,Toplu toptan 1440 adet düz arka cam kristal Rhinestones sıcak düzeltme üst dekorasyon aksesuarları elbiseler için,#2,"20,33-116,52 TL",Min. sipariş: 2 Poşet,https://www.alibaba.com/product-detail/Bulk-Wholesale-1440Pcs-Flat-Back-Glass_1601219859590.html?cardType=101002745&cardId=10001289068,
alibaba.csv,96,Toptan elmas sivri alt su kristal DIY ayakkabı ve giyim tırnak dekorasyon gevşek Rhinestones toptan için,#2,"14,00-54,65 TL",Min. sipariş: 2 Poşet,https://www.alibaba.com/product-detail/Wholesale-Diamond-Pointed-Bottom-Water-Crystal_1601404709065.html?cardType=101002745&cardId=10001289068,
alibaba.csv,97,ASFA201 kristal AB sıcak düzeltme Rhinestones yüksek kaliteli demir ve cam taşlar çivi konfeksiyon DIY için iyi tutkal ile,#2,"79,48 TL",Min. sipariş: 1 Poşet,https://www.alibaba.com/product-detail/ASFA201-Crystal-AB-Hot-Fix-Rhinestones_10000017417667.html?cardType=101002745&cardId=10001289068,
alibaba.csv,98,Özel Tasarım Rhinestone Tişört Desenleri Rhinestone Transferleri Ütüyle Yapıştırılabilir Hotfix Bling Rhinestones Özel Levhalar,#2,"44,26-179,74 TL",Min. sipariş: 25 Adet,https://www.alibaba.com/product-detail/Custom-Rhinestone-T-shirt-Pattern-Rhinestone_1601444133228.html?cardType=101002745&cardId=10001289068,
alibaba.csv,99,Fabrika Toptan Satış DMC Kristal Rhinestone Sıcak Yapıştırmalı Cam Toplu Paketleme Streç Elbise ve Giysi Aksesuarları için Isı Presi,#2,"390,63-808,35 TL",Min. sipariş: 2 Poşet,https://www.alibaba.com/product-detail/Factory-Wholesale-DMC-Crystal-Rhinestone-Hot_1601377293639.html?cardType=101002745&cardId=10001289068,
alibaba.csv,100,SS20 kristal AB renkli sıcak düzeltme Rhinestones 16 kesme yönü renk taşlar giyim ayakkabı dekorasyon toptan kullanım tutkal,#2,"15,81-24,84 TL",Min. sipariş: 1 Brüt,https://www.alibaba.com/product-detail/SS20-Crystal-AB-Colorful-Hot-Fix_1587535786.html?cardType=101002745&cardId=10001289068,
alibaba.csv,101,Kore kristal AB 3D yuvarlak cam düzeltme Flatback Rhinestones 1440 adet demir-on SS6-SS30 gevşek streç Rhinestones,#3,"67,74-418,63 TL",Min. sipariş: 2 Poşet,https://www.alibaba.com/product-detail/Korea-Crystal-AB-3D-Round-Glass_1601518163667.html?cardType=101002745&cardId=10001289068,
alibaba.csv,102,T-shirt üniforma ve Tank Top için özelleştirilebilir Cheer Bling Rhinestone isı transferi demir-on Rhinestone tasarım,#3,"179,74-224,90 TL",Min. sipariş: 25 Adet,https://www.alibaba.com/product-detail/Customizable-Cheer-Bling-Rhinestone-Heat-Transfer_1601067674699.html?cardType=101002745&cardId=10001289068,
alibaba.csv,103,VC SS16 Sıcak Yapıştırma AB Renkleri Düz Tabanlı Rhinestone Toplu Gevşek Tırnak Kristal Taşı Tırnak Sanatı Giysi Çanta Ayakkabı Esnek Rhinestone,#3,"34,78-44,71 TL",Min. sipariş: 2 Adet,https://www.alibaba.com/product-detail/VC-SS16-Hot-Fix-AB-Colors_1601558471111.html?cardType=101002745&cardId=10001289068,
alibaba.csv,104,Kaliteli amigo düzeltme özel Rhinestone isı transferi tasarım demir On T-shirt,#3,"44,26-203,22 TL",Min. sipariş: 25 Adet,https://www.alibaba.com/product-detail/Good-Quality-Cheerleading-Hotfix-Custom-Rhinestone_1601068019456.html?cardType=101002745&cardId=10001289068,
alibaba.csv,105,Giysi için fabrika özel motifler yapay elmas Transfer tatoo Bling suni elmas demir Transfer tasarımı,#3,"26,20-79,94 TL
30,71-93,94 TL
 %-15",Min. sipariş: 2 Adet,https://www.alibaba.com/product-detail/Factory-Custom-Motifs-Rhinestone-Transfer-Bling_1601046179145.html?cardType=101002745&cardId=10001289068,
alibaba.csv,106,XULIN SS16 100 brüt/çanta kristal AB Flatback sıcak düzeltme cam Rhinestones büyük çanta toplu dans giysileri için DIY,#3,"88,52-254,25 TL",Min. sipariş: 3 Poşet,https://www.alibaba.com/product-detail/XULIN-SS16-100gross-bag-Crystal-AB_1600686573939.html?cardType=101002745&cardId=10001289068,
alibaba.csv,107,Fabrika toptan kristal renkli sıcak düzeltme Rhinestone SS6 SS10 SS16 SS20 SS30 taklidi elbise için yapma,#3,"21,23-388,37 TL",Min. sipariş: 2 Poşet,https://www.alibaba.com/product-detail/Factory-Wholesale-Crystal-Multicolor-Hot-Fix_1600835315075.html?cardType=101002745&cardId=10001289068,
alibaba.csv,108,Sıcak basın ren taş çıkartmalar tedarikçisi özel DIY desen Logo levhalar isı transferi aplike Rhinestones giyim için,#3,"25,75-44,71 TL",Min. sipariş: 100 Adet,https://www.alibaba.com/product-detail/Hot-Press-Rhine-Stone-Stickers-Supplier_1600460790989.html?cardType=101002745&cardId=10001289068,
alibaba.csv,109,CY 5A toptan kore 10SS düz geri toplu cam kristaller SS10 düzeltme Rhinestones giyim için,#3,"17,17-70,45 TL",Min. sipariş: 2 Poşet,https://www.alibaba.com/product-detail/CY-5A-Wholesale-Korean-10SS-Flat_1600580510064.html?cardType=101002745&cardId=10001289068,
alibaba.csv,110,Yeni tasarım kristaller yapay elmas ağ tutkal levha etiket taklidi el çantası,#3,"38,39-45,16 TL",Min. sipariş: 10 Adet,https://www.alibaba.com/product-detail/New-Desig-Crystals-Rhinestone-Mesh-Glue_1600103087987.html?cardType=101002745&cardId=10001289068,
alibaba.csv,111,Özel senin taklidi tasarım düşük Minimum toptan sıcak düzeltme Flatback Shinning Rhinestone isı transferleri için Hoodie gömlek kot,#3,"15,81-56,45 TL",Min. sipariş: 5 Adet,https://www.alibaba.com/product-detail/Custom-Your-Rhinestone-Design-Low-Minimum_1601557883940.html?cardType=101002745&cardId=10001289068,
alibaba.csv,112,"Toptan Fabrika Fiyatı Özel Ütüyle Yapışan Rhinestone Transferleri Sıcak Yapıştırmalı Düz Tabanlı Kristal Taşlar Kapüşonlu Üstler, Gömlekler, Ceketler için Düşük Minimum Sipariş Adedi",#3,"22,58-67,74 TL",Min. sipariş: 30 Adet,https://www.alibaba.com/product-detail/Wholesale-Factory-Price-Custom-Iron-on_62353654348.html?cardType=101002745&cardId=10001289068,
alibaba.csv,113,Yeni moda spor takımı logosu yüksek kalite bebooboop yapay elmas Transfer tatoo,#3,"44,26-179,74 TL",Min. sipariş: 25 Adet,https://www.alibaba.com/product-detail/New-Fashionable-Sports-Team-Logo-High_1601283851664.html?cardType=101002745&cardId=10001289068,
alibaba.csv,114,Yüksek kalite yapay elmas Transfer tatoo Cheer özel tasarımlar Cheer yapay elmas Transfer tatoo Cheer ekibi için,#3,"44,26-203,22 TL",Min. sipariş: 25 Adet,https://www.alibaba.com/product-detail/High-Quality-Custom-Cheer-Rhinestone-Transfer_1601153350320.html?cardType=101002745&cardId=10001289068,
alibaba.csv,115,Toplu toptan 1440 adet düz arka cam kristal Rhinestones sıcak düzeltme üst dekorasyon aksesuarları elbiseler için,#3,"20,33-116,52 TL",Min. sipariş: 2 Poşet,https://www.alibaba.com/product-detail/Bulk-Wholesale-1440Pcs-Flat-Back-Glass_1601219859590.html?cardType=101002745&cardId=10001289068,
alibaba.csv,116,Toptan elmas sivri alt su kristal DIY ayakkabı ve giyim tırnak dekorasyon gevşek Rhinestones toptan için,#3,"14,00-54,65 TL",Min. sipariş: 2 Poşet,https://www.alibaba.com/product-detail/Wholesale-Diamond-Pointed-Bottom-Water-Crystal_1601404709065.html?cardType=101002745&cardId=10001289068,
alibaba.csv,117,ASFA201 kristal AB sıcak düzeltme Rhinestones yüksek kaliteli demir ve cam taşlar çivi konfeksiyon DIY için iyi tutkal ile,#3,"79,48 TL",Min. sipariş: 1 Poşet,https://www.alibaba.com/product-detail/ASFA201-Crystal-AB-Hot-Fix-Rhinestones_10000017417667.html?cardType=101002745&cardId=10001289068,
alibaba.csv,118,Özel Tasarım Rhinestone Tişört Desenleri Rhinestone Transferleri Ütüyle Yapıştırılabilir Hotfix Bling Rhinestones Özel Levhalar,#3,"44,26-179,74 TL",Min. sipariş: 25 Adet,https://www.alibaba.com/product-detail/Custom-Rhinestone-T-shirt-Pattern-Rhinestone_1601444133228.html?cardType=101002745&cardId=10001289068,
alibaba.csv,119,Fabrika Toptan Satış DMC Kristal Rhinestone Sıcak Yapıştırmalı Cam Toplu Paketleme Streç Elbise ve Giysi Aksesuarları için Isı Presi,#3,"390,63-808,35 TL",Min. sipariş: 2 Poşet,https://www.alibaba.com/product-detail/Factory-Wholesale-DMC-Crystal-Rhinestone-Hot_1601377293639.html?cardType=101002745&cardId=10001289068,
alibaba.csv,120,SS20 kristal AB renkli sıcak düzeltme Rhinestones 16 kesme yönü renk taşlar giyim ayakkabı dekorasyon toptan kullanım tutkal,#3,"15,81-24,84 TL",Min. sipariş: 1 Brüt,https://www.alibaba.com/product-detail/SS20-Crystal-AB-Colorful-Hot-Fix_1587535786.html?cardType=101002745&cardId=10001289068,
alibaba.csv,121,Sıcak satış özelleştirilmiş hediye kutusu takım termostatik fincan vakumlu termos seramik çay kahve kupa anneler günü sevgililer düğün için,Paslanmaz Çelik Kupalar,"67,74-587,07 TL",Min. sipariş: 2 Takım,https://www.alibaba.com/product-detail/Hot-Selling-Custom-Logo-Gift-Box_1601278833619.html?cardType=101002745&cardId=100003291,
alibaba.csv,122,Geschset Set flamit Mit Tasse yalıtımlı termal su şişesi hediye seti 3 kapaklı 304 SS termos & termos iş hediye,Paslanmaz Çelik Kupalar,"44,26-85,36 TL",Min. sipariş: 20 Takım,https://www.alibaba.com/product-detail/Geschenkset-Flasche-Mit-Tasse-Insulated-Thermal_1601392024481.html?cardType=101002745&cardId=100003291,
alibaba.csv,123,Fabrika toptan hediye kutusu takım termostatik fincan vakumlu termos seramik çay kahve kupa anneler günü sevgililer düğün için,Paslanmaz Çelik Kupalar,"67,74-587,07 TL",Min. sipariş: 2 Takım,https://www.alibaba.com/product-detail/Factory-Wholesale-Gift-Box-Set-Thermostatic_1601479796826.html?cardType=101002745&cardId=100003291,
alibaba.csv,124,Botellas De Agua 500ml yalıtımlı sıcak ve soğuk Tumbler çay termos paslanmaz çelik termos hediye seti kutusu,Paslanmaz Çelik Kupalar,"73,61 TL
85,81 TL
 %-14",Min. sipariş: 2 Takım,https://www.alibaba.com/product-detail/Botellas-De-Agua-500ml-Insulated-Hot_1601273372537.html?cardType=101002745&cardId=100003291,
alibaba.csv,125,500ml çift duvar termal kupa hediye seti çay bardağı 304 paslanmaz çelik bardak su şişesi taşınabilir termos ile 2 ekstra fincan,Paslanmaz Çelik Kupalar,"74,07-74,52 TL",Min. sipariş: 2 Takım,https://www.alibaba.com/product-detail/500ml-Double-Wall-Thermal-Mug-Gift_1601361299500.html?cardType=101002745&cardId=100003291,
alibaba.csv,126,316 paslanmaz çelik çift duvar akıllı su şişesi erkekler kadınlar çocuklar için sürdürülebilir vakum şişeler,Paslanmaz Çelik Kupalar,"67,74-74,97 TL
68,65-75,87 TL
 %-1",Min. sipariş: 5 Adet,https://www.alibaba.com/product-detail/316-Stainless-Steel-Double-Wall-Smart_1601214331240.html?cardType=101002745&cardId=100003291,
alibaba.csv,127,Özel etiket çift duvar paslanmaz çelik termos şişe termos kolu ve üç bardak ile Set,Paslanmaz Çelik Kupalar,"46,52-78,13 TL",Min. sipariş: 50 Takım,https://www.alibaba.com/product-detail/Private-Label-Double-Wall-Stainless-Steel_1601178502710.html?cardType=101002745&cardId=100003291,
alibaba.csv,128,Sıcak satış özelleştirilmiş hediye kutusu takım termostatik fincan vakumlu termos seramik çay kahve kupa anneler günü sevgililer düğün için,Paslanmaz Çelik Kupalar,"45,16-573,53 TL",Min. sipariş: 2 Adet,https://www.alibaba.com/product-detail/Hot-Selling-Custom-Logo-Gift-Box_1601468851859.html?cardType=101002745&cardId=100003291,
alibaba.csv,129,Beeman çift duvar su 500ml vakum yalıtımlı su şişeleri paslanmaz çelik akıllı su şişesi ile Led sıcaklık göstergesi,Paslanmaz Çelik Kupalar,"42,45-49,23 TL
47,42-54,65 TL
 %-10",Min. sipariş: 2 Adet,https://www.alibaba.com/product-detail/Beeman-Double-Wall-Water-500ml-Vacuum_1601205300433.html?cardType=101002745&cardId=100003291,
alibaba.csv,130,Noel hediyesi 3 adet açık seyahat kahve çay termos termos paslanmaz çelik su şişesi hediye seti ile 2 bardak,Paslanmaz Çelik Kupalar,"65,03-75,87 TL
100,26-116,52 TL
 %-35",Min. sipariş: 5 Adet,https://www.alibaba.com/product-detail/Christmas-Gift-3pcs-Outdoor-Travel-Coffee_1600628158560.html?cardType=101002745&cardId=100003291,
alibaba.csv,131,40 ons kolu paslanmaz çelik yürüyüş pipetli bardak özel logo macera seyahat kamp kupa,Paslanmaz Çelik Kupalar,"138,64-152,64 TL",Min. sipariş: 2 Birim,https://www.alibaba.com/product-detail/40-Ounce-Handle-Stainless-Steel-Walking_1601449845292.html?cardType=101002745&cardId=100003291,
alibaba.csv,132,Fabrika Tumbler 500ML Termos De Agua spor salonu su şişesi Vaso Termico Inox Vasos De Acero inoxistainless paslanmaz çelik su şişesi,Paslanmaz Çelik Kupalar,"31,62-61,42 TL
39,74-76,78 TL
 %-20",Min. sipariş: 2 Takım,https://www.alibaba.com/product-detail/FACTORY-Tumbler-500ML-Termos-De-Agua_1600935881410.html?cardType=101002745&cardId=100003291,
alibaba.csv,133,ODM 40oz Tumbler 2 in 1 kapak saman çift duvar yalıtımlı vakum Tumbler seyahat kupa özel Logo renk,Paslanmaz Çelik Kupalar,"39,74-89,87 TL",Min. sipariş: 2 Adet,https://www.alibaba.com/product-detail/ODM-40oz-Tumbler-With-2-in_1601391941030.html?cardType=101002745&cardId=100003291,
alibaba.csv,134,Fabrika toptan 500 ml set noel hediyesi termos 2 bardak ile termos paslanmaz çelik su şişesi sıcak ve soğuk fl,Paslanmaz Çelik Kupalar,"58,26-71,36 TL
72,71-89,42 TL
 %-20",Min. sipariş: 1 Takım,https://www.alibaba.com/product-detail/Factory-Wholesale-500-ml-Set-Christmas_1600962425395.html?cardType=101002745&cardId=100003291,
alibaba.csv,135,Boy uzun boylu buz kabı uygun içme tüpü büyük kapasiteli plastik su filtresi erişim karikatür tasarım tarzı su çay için,Paslanmaz Çelik Kupalar,"451,60 TL",Min. sipariş: 20 Adet,https://www.alibaba.com/product-detail/Oversized-Tall-Ice-Cup-Convenient-Drinking_1601512274951.html?cardType=101002745&cardId=100003291,
alibaba.csv,136,Büyük kapasiteli tritan BPA kapak paslanmaz çelik toptan toplu 40oz pipetli bardak kolu,Paslanmaz Çelik Kupalar,"85,81-144,51 TL",Min. sipariş: 2 Adet,https://www.alibaba.com/product-detail/Large-Capacity-Stainless-Steel-Wholesale-Bulk_1600438082889.html?cardType=101002745&cardId=100003291,
alibaba.csv,137,40oz Everich sıcak satış çift duvar paslanmaz çelik morden tarzı yalıtımlı fincan seyahat kahve bardağı kapak ve kolu ile,Paslanmaz Çelik Kupalar,"17,62-112,45 TL",Min. sipariş: 1 Adet,https://www.alibaba.com/product-detail/40oz-Everich-Hot-Selling-Double-Wall_1601198633587.html?cardType=101002745&cardId=100003291,
